iss_date,NOME_NUTS2,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
04/05/2020,Basilicata,218,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Calabria,1090,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Campania,4273,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Emilia-Romagna,26016,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Friuli-Venezia Giulia,2701,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Lazio,6839,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Liguria,8180,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Lombardia,77001,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Marche,6342,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Molise,299,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Piemonte,27857,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Provincia Autonoma di Bolzano/Bozen,2512,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Provincia Autonoma di Trento,4879,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Puglia,4153,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Sardegna,1308,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Sicilia,2855,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Toscana,8896,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Umbria,1294,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Valle d'Aosta/Vallée d'Aoste,1161,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
04/05/2020,Veneto,18381,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_casi_regioni
05/05/2020,Abruzzo,3003,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Basilicata,218,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Calabria,1090,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Campania,4301,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Emilia-Romagna,26175,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Friuli-Venezia Giulia,2724,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Lazio,6839,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Liguria,8234,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Lombardia,78104,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Marche,6372,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Molise,301,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Piemonte,28071,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Provincia Autonoma di Bolzano/Bozen,2508,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Provincia Autonoma di Trento,4909,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Puglia,4170,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Sardegna,1309,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Sicilia,2889,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Toscana,9100,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Umbria,1344,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Valle d'Aosta/Vallée d'Aoste,1161,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
05/05/2020,Veneto,18410,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_casi_regioni
06/05/2020,Abruzzo,3028,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Basilicata,237,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Calabria,1091,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Campania,4299,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Emilia-Romagna,26275,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Friuli-Venezia Giulia,2749,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Lazio,6863,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Liguria,8334,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Lombardia,78605,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Marche,6404,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Molise,301,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Piemonte,28243,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Provincia Autonoma di Bolzano/Bozen,2510,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Provincia Autonoma di Trento,4920,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Puglia,4197,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Sardegna,1309,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Sicilia,2908,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Toscana,9222,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Umbria,1388,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Valle d'Aosta/Vallée d'Aoste,1161,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
06/05/2020,Veneto,18488,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_casi_regioni
07/05/2020,Abruzzo,3051,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Basilicata,239,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Calabria,1104,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Campania,4321,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Emilia-Romagna,26379,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Friuli-Venezia Giulia,2761,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Lazio,7025,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Liguria,8360,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Lombardia,79369,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Marche,6437,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Molise,305,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Piemonte,28243,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Provincia Autonoma di Bolzano/Bozen,2514,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Provincia Autonoma di Trento,4969,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Puglia,4245,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Sardegna,1310,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Sicilia,2927,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Toscana,9422,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Umbria,1397,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Valle d'Aosta/Vallée d'Aoste,1164,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
07/05/2020,Veneto,18561,2020-05-07,2020-05-07,COVID_19_ISS_open_data_2020-05-07_casi_regioni
08/05/2020,Abruzzo,3075,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Basilicata,239,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Calabria,1125,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Campania,4321,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Emilia-Romagna,26487,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Friuli-Venezia Giulia,2764,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Lazio,7024,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Liguria,8441,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Lombardia,80089,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Marche,6455,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Molise,305,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Piemonte,28547,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Provincia Autonoma di Bolzano/Bozen,2520,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Provincia Autonoma di Trento,5024,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Puglia,4255,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Sardegna,1318,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Sicilia,2943,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Toscana,9538,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Umbria,1398,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Valle d'Aosta/Vallée d'Aoste,1168,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
08/05/2020,Veneto,18629,2020-05-08,2020-05-08,COVID_19_ISS_open_data_2020-05-08_casi_regioni
09/05/2020,Abruzzo,3081,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Basilicata,240,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Calabria,1125,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Campania,4321,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Emilia-Romagna,26598,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Friuli-Venezia Giulia,2797,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Lazio,7116,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Liguria,8503,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Lombardia,80723,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Marche,6478,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Molise,327,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Piemonte,28781,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Provincia Autonoma di Bolzano/Bozen,2524,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Provincia Autonoma di Trento,5054,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Puglia,4286,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Sardegna,1324,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Sicilia,2949,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Toscana,9569,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Umbria,1402,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Valle d'Aosta/Vallée d'Aoste,1166,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
09/05/2020,Veneto,18680,2020-05-09,2020-05-09,COVID_19_ISS_open_data_2020-05-09_casi_regioni
10/05/2020,Abruzzo,3089,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Basilicata,243,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Calabria,1131,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Campania,4321,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Emilia-Romagna,26719,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Friuli-Venezia Giulia,2806,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Lazio,7116,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Liguria,8556,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Lombardia,81217,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Marche,6498,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Molise,360,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Piemonte,28963,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Provincia Autonoma di Bolzano/Bozen,2559,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Provincia Autonoma di Trento,5091,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Puglia,4313,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Sardegna,1332,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Sicilia,2967,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Toscana,9590,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Umbria,1400,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Valle d'Aosta/Vallée d'Aoste,1166,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
10/05/2020,Veneto,18731,2020-05-10,2020-05-10,COVID_19_ISS_open_data_2020-05-10_casi_regioni
11/05/2020,Abruzzo,3106,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Basilicata,249,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Calabria,1129,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Campania,4321,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Emilia-Romagna,26796,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Friuli-Venezia Giulia,2811,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Lazio,7195,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Liguria,8633,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Lombardia,81507,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Marche,6528,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Molise,371,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Piemonte,29079,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Provincia Autonoma di Bolzano/Bozen,2562,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Provincia Autonoma di Trento,5127,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Puglia,4327,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Sardegna,1332,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Sicilia,2972,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Toscana,9634,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Umbria,1401,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Valle d'Aosta/Vallée d'Aoste,1167,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
11/05/2020,Veneto,18750,2020-05-11,2020-05-11,COVID_19_ISS_open_data_2020-05-11_casi_regioni
12/05/2020,Abruzzo,3111,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Basilicata,250,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Calabria,1129,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Campania,4323,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Emilia-Romagna,26876,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Friuli-Venezia Giulia,2823,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Lazio,7220,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Liguria,8671,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Lombardia,81507,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Marche,6559,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Molise,384,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Piemonte,29190,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Provincia Autonoma di Bolzano/Bozen,2563,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Provincia Autonoma di Trento,5123,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Puglia,4336,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Sardegna,1336,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Sicilia,2974,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Toscana,9684,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Umbria,1408,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Valle d'Aosta/Vallée d'Aoste,1174,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
12/05/2020,Veneto,18791,2020-05-12,2020-05-12,COVID_19_ISS_open_data_2020-05-12_casi_regioni
13/05/2020,Abruzzo,3118,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Basilicata,250,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Calabria,1129,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Campania,4321,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Emilia-Romagna,26929,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Friuli-Venezia Giulia,2825,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Lazio,7240,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Liguria,8653,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Lombardia,82904,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Marche,6572,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Molise,390,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Piemonte,29302,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Provincia Autonoma di Bolzano/Bozen,2563,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Provincia Autonoma di Trento,5156,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Puglia,4348,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Sardegna,1335,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Sicilia,2973,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Toscana,9718,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Umbria,1410,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Valle d'Aosta/Vallée d'Aoste,1175,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
13/05/2020,Veneto,18822,2020-05-13,2020-05-13,COVID_19_ISS_open_data_2020-05-13_casi_regioni
14/05/2020,Abruzzo,3132,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Basilicata,250,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Calabria,1129,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Campania,4382,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Emilia-Romagna,26979,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Friuli-Venezia Giulia,2821,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Lazio,7280,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Liguria,8706,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Lombardia,83298,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Marche,6586,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Molise,400,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Piemonte,29473,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Provincia Autonoma di Bolzano/Bozen,2572,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Provincia Autonoma di Trento,5192,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Puglia,4357,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Sardegna,1335,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Sicilia,2993,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Toscana,9745,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Umbria,1411,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
14/05/2020,Valle d'Aosta/Vallée d'Aoste,1176,2020-05-14,2020-05-14,COVID_19_ISS_open_data_2020-05-14_casi_regioni
